number,handle name,handle ID,tweet,tweet time,retweet count,likes count
102,Quiana Fulton,thequianafulton,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 18:55:02 +0000 2019,0,0
103,My testing account,my_data_test,"Twitter is user friendly ! #Halifax
Twitter is user friendly !
Twitter is user friendly !
Twitter is user friendly !
Twitter is user friendly !
Twitter is user friendly !",Sat Feb 23 18:55:02 +0000 2019,0,0
104,Jessica Ramey-Gillam,GillamRamey,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 18:55:12 +0000 2019,0,0
105,daquan is a spooky ghost,spider1_of4,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 18:55:12 +0000 2019,0,0
106,My testing account,my_data_test,"No snow storm today! #Halifax
No snow storm today
No snow storm today! 
No snow storm today! 
No snow storm today!
No snow storm today!
No snow storm today!",Sat Feb 23 18:55:18 +0000 2019,0,0
107,BeeNewsDaily,BeeNewsDaily,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 18:55:20 +0000 2019,0,0
108,RKG,rkg_000,"1/2 We received these photos from someone in the UWR fb group. Post was taken down quickly, thankfully. Still, it was met with despicable reactions to Trudeau addressing the tragic Halifax house fire that resulted in deaths of 7 children. #YellowVestsCanada #cdnpoli https://t.co/WftJsC7dAn",Sat Feb 23 18:55:27 +0000 2019,0,0
109,Jessica Ramey-Gillam,GillamRamey,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 18:55:27 +0000 2019,0,0
110,My testing account,my_data_test,"Immigrant #Halifax
Immigrant
Immigrant
Immigrant
Immigrant
Immigrant
Immigrant
Immigrant
Immigrant
Immigrant
Immigrant
Immigrant
Immigrant
Immigrant
Immigrant
Immigrant",Sat Feb 23 18:55:31 +0000 2019,0,0
111,BeeNewsDaily,BeeNewsDaily,Halifax Regional Police &amp; Halifax fire have just arrived at the Cunard Centre to take part in today’s funeral for the #Barho children. https://t.co/C9T7lsbem1,Sat Feb 23 18:55:31 +0000 2019,0,0
112,Jobs Halifax,JobsHalifax1,Head Chef – Frankie and Benny’s – Bradford – Frankie &amp; Benny’s – Bradford: Frankie and Benny’s are recruiting a Head Chef to lead their Kitchen Team. if you are a Head Chef with experience in a fast paced environment then we would like to… https://t.co/nCzTEj01DP Neuvoo Halifax,Sat Feb 23 18:55:33 +0000 2019,0,0
113,Francis Boboli,Bobmanplay,"Words fail when children are taken from us too soon, especially in circumstances like this. My heart goes out to the survivors of the horrible fire in Halifax this morning, and the loved ones who are mourning this tremendous loss.",Sat Feb 23 18:55:35 +0000 2019,0,0
114,Jessica Ramey-Gillam,GillamRamey,Halifax Regional Police &amp; Halifax fire have just arrived at the Cunard Centre to take part in today’s funeral for the #Barho children. https://t.co/C9T7lsbem1,Sat Feb 23 18:55:40 +0000 2019,0,0
115,My testing account,my_data_test,"Pollution is low here #Halifax
Pollution is low here 
Pollution is low here 
Pollution is low here 
Pollution is low here 
Pollution is low here 
Pollution is low here
Pollution is low here",Sat Feb 23 18:55:43 +0000 2019,0,0
116,Judi Hadden,GyroJH,Thank you Halifax community for reminding all Canadians of who we truly should be as we live our lives.  Of what matters most.  Your community care and gathering as one inspires me.  #Grateful #Canada,Sat Feb 23 18:55:45 +0000 2019,0,0
117,Devil In Disguise,DisguiseDevilin,"Des milliers de personnes ont fait le déplacement samedi aux funérailles des sept enfants syriens, décédés en début de semaine dans l’incendie de leur maison d’Halifax, en Nouvelle-Écosse.
https://t.co/gI3fO8AIHg",Sat Feb 23 18:55:55 +0000 2019,0,0
118,My testing account,my_data_test,"It is safe to setup good password! #Halifax
It is safe to setup good password!
It is safe to setup good password!
It is safe to setup good password!
It is safe to setup good password!",Sat Feb 23 18:55:55 +0000 2019,0,0
119,Zed Brown,zedsmiles,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 18:55:56 +0000 2019,0,0
120,Susan Yvonne,susieqd601,Halifax Regional Police &amp; Halifax fire have just arrived at the Cunard Centre to take part in today’s funeral for the #Barho children. https://t.co/C9T7lsbem1,Sat Feb 23 18:56:01 +0000 2019,0,0
121,Khadisha Ahmed,khadisha_ahmed,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 18:56:06 +0000 2019,0,0
122,Hamdi Rifai,HamdiRifaiJD,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 18:56:06 +0000 2019,0,0
123,My testing account,my_data_test,"It is not safe setup bad password #Halifax
It is not safe setup bad password 
It is not safe setup bad password 
It is not safe setup bad password",Sat Feb 23 18:56:09 +0000 2019,0,0
124,CanadianBankingVictims.FightBack,BankersWatchDog,This is why the Canadian interest rate goes up. Because of deep dirty seeded corruption at the highest levels of every aspect of our life. https://t.co/NAvxTf5eSj,Sat Feb 23 18:56:12 +0000 2019,0,0
125,Katybug24,Katybug24,"If y'all see a headline on the news similar to ""Halifax woman goes into rage fueled outburst over being run into by shopping carts""... it wasn't me.",Sat Feb 23 18:56:19 +0000 2019,0,0
126,Vicky @ Resister,Victoria101080,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 18:56:32 +0000 2019,0,0
127,Debbi Morello,debmorello,"Words fail when children are taken from us too soon, especially in circumstances like this. My heart goes out to the survivors of the horrible fire in Halifax this morning, and the loved ones who are mourning this tremendous loss.",Sat Feb 23 18:56:43 +0000 2019,0,0
128,karabarkerucp,karabarkerucp,"As a nation, we mourn the loss of seven beautiful children. May the parents feel the love and compassion of every Canadian, in their hour of need. May peace be upon them and theirs. Canada is with you!

https://t.co/EMDA70G0XI

#Canada #family #UnitedWeStand",Sat Feb 23 18:57:00 +0000 2019,0,0
129,Mary McLane,marymac169,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 18:57:04 +0000 2019,0,0
130,saugaf00die,saugaf00die,"After this unimaginable tragedy, our community has come together to support each other after the loss of these 7 children: https://t.co/2GUfVhEhph",Sat Feb 23 18:57:09 +0000 2019,0,0
131,Ringette Canada,ringettecanada,Talk about the power of sport! @TSN_Sports profiles how a young Nova Scotian girl (and current @ns_cwg2019 player) fostered a friendship with a @GoTeamAB ringette player at the 2011 Games in Halifax. Now their relationship has come full circle. #supernova https://t.co/f3xtW80ps6,Sat Feb 23 18:57:19 +0000 2019,0,0
132,sandyc,sandyc1772,"Mourners will descend upon the Cunard Centre today for  the funeral of Ahmad, Rola, Mohamad, Olam, Hala, Rana and Abdullah Barho, the seven children who died in a fast-moving house fire last Tuesday. https://t.co/Nd3OkSUNuP",Sat Feb 23 18:57:22 +0000 2019,0,0
133,Hamdi Rifai,HamdiRifaiJD,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 18:57:49 +0000 2019,0,0
134,Trudy Helane,AgingARMY63,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 18:58:16 +0000 2019,0,0
135,Mary McLane,marymac169,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 18:58:36 +0000 2019,0,0
136,Samantha Tobin,samiilee13,Halifax Regional Police &amp; Halifax fire have just arrived at the Cunard Centre to take part in today’s funeral for the #Barho children. https://t.co/C9T7lsbem1,Sat Feb 23 18:58:48 +0000 2019,0,0
137,Adam Lockett,AdamLockett34,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 18:59:00 +0000 2019,0,0
138,Doug Odegaard,dodegaard,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 18:59:01 +0000 2019,0,0
139,Maureen,netzermo,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 18:59:09 +0000 2019,0,0
140,Trudy Helane,AgingARMY63,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 18:59:14 +0000 2019,0,0
141,Monzer Lafi,monzero,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 18:59:16 +0000 2019,0,0
142,Jeff,jeffromcclellan,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 18:59:44 +0000 2019,0,0
143,Jeff,jeffromcclellan,"After this unimaginable tragedy, our community has come together to support each other after the loss of these 7 children: https://t.co/2GUfVhEhph",Sat Feb 23 18:59:49 +0000 2019,0,0
144,Torn Between,tornbetween,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 18:59:52 +0000 2019,0,0
145,Jeff,jeffromcclellan,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 18:59:56 +0000 2019,0,0
146,sammi,GlRLSCOUTS,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 19:00:00 +0000 2019,0,0
147,Cole Hbr Wx - EW3446,ColeHbrNSwx,"Wnd SSE 13 km/h, Max 34.1 km/h at 13:40, Stopped snowing, T -1.1C, Chill -4C, H -0.8C, L -10.3C, Rn24h 0.8 mm, DP -10.7C, Hum 48%, Baro 1024.1 hPa and Steady, High 1027.4  hPa at 09:01, Low 1023.7  hPa at 00:04 https://t.co/IWubRM5ZpZ #ColeHarbour #Halifax #NSwx",Sat Feb 23 19:00:05 +0000 2019,0,0
148,Clarisse Mavuanda,iamclarissem,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 19:00:06 +0000 2019,0,0
149,Gareth Chantler,GarethChantler,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 19:00:13 +0000 2019,0,0
150,ANS Directory,ansdca,"Heart to Heart with Monique Heart 14+ Halifax
https://t.co/y13EKCuPgC
----------------------
Visit https://t.co/A1eZt91dRw today to explore more events https://t.co/TFbQsvmso6",Sat Feb 23 19:00:17 +0000 2019,0,0
151,The Duchess of Manchester,Duchessmontagu,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 19:00:18 +0000 2019,0,0
152,Maureen,netzermo,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 19:00:20 +0000 2019,0,0
153,giselle,booknerdcanada,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 19:00:23 +0000 2019,0,0
154,Kenton Zerbin,KentonZerbin,"#Tinyhouse heated towels and clothes anyone? ;) 

Learn all about utility systems at a 2.5 day ""Learn How To Build &amp; Design A Tiny House"" Workshop. Courses found at https://t.co/lKKq2hSNwG  including #Edmonton #Regina #Winnipeg #Toronto #Montreal #Halifax https://t.co/WtWSGnjsjJ",Sat Feb 23 19:00:31 +0000 2019,0,0
155,Essence Mason,50karatdiamond,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 19:00:40 +0000 2019,0,0
156,West Virginia WX Bot,westvirginia_wx,"RNK issues Areal Flood Advisory for Amherst, Appomattox, Bedford, Campbell, Charlotte, City of Lynchburg, Floyd, Franklin, Halifax, Henry, Patrick, Pittsylvania [VA] till Feb 23, 8:00 PM EST https://t.co/XsBsjMSws5",Sat Feb 23 19:00:47 +0000 2019,0,0
157,EAS Alerts,EASFan01020,"RNK issues Areal Flood Advisory for Amherst, Appomattox, Bedford, Campbell, Charlotte, City of Lynchburg, Floyd, Franklin, Halifax, Henry, Patrick, Pittsylvania [VA] till Feb 23, 8:00 PM EST https://t.co/R2fBiry8rf",Sat Feb 23 19:00:47 +0000 2019,0,0
158,IEMBot RNK,iembot_rnk,"RNK issues Areal Flood Advisory for Amherst, Appomattox, Bedford, Campbell, Charlotte, City of Lynchburg, Floyd, Franklin, Halifax, Henry, Patrick, Pittsylvania [VA] till Feb 23, 8:00 PM EST https://t.co/NP4VBvOstv",Sat Feb 23 19:00:47 +0000 2019,0,0
